attempt,success,complex idx,complex name,stoichiometry,graph hash,note,ligand names,ligand stoichiometries,ligand charges,ligand donors,batch idx,batch name,metal,oxi state,topology,similarity,total charge,optimization,isomers,random seed
437,False,,,C51H84N6O5Pd1S2Si1,,clashing ligands,"('unq_CSD-PADHAF-03-a', 'unq_CSD-PACKAI-02-a', 'unq_CSD-PAFZUR-01-a')","('C10H14N4O2S1', 'C29H43N2', 'C12H27O3S1Si1')","(0.0, -1.0, -1.0)","('N-N-O', 'N-N', 'S')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
438,False,,,C57H70N3O1P1Pd1,,clashing ligands,"('unq_CSD-PADWOJ-03-a', 'unq_CSD-PAGLES-02-a', 'unq_CSD-PASQEI-01-c')","('C26H27N2', 'C16H20N1P1', 'C15H23O1')","(-1.0, 0.0, -1.0)","('C-N-N', 'N-P', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
439,False,,,C48H55As1B1N8O3P1Pd1S4,,non-planar tridentate,"('unq_CSD-PAXFEA-03-a', 'unq_CSD-PAGYIH-02-a', 'unq_CSD-PASPOR-01-a')","('C12H16B1N6S3', 'C28H28As1O1P1', 'C8H11N2O2S1')","(-1.0, 0.0, -1.0)","('S-S-S', 'As-P', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
440,False,,,C41H43Cl1N4O4Pd1,,non-planar tridentate,"('unq_CSD-PAFFEI-03-a', 'unq_CSD-PANJOF-02-a', 'unq_CSD-PAMLAS-01-c')","('C19H21N1O4', 'C17H18N2', 'C5H4Cl1N1')","(-2.0, 0.0, 0.0)","('N-O-O', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
441,False,,,C51H53N7O4Pd1,,clashing ligands,"('unq_CSD-PAGXOK-03-a', 'unq_CSD-PAQJAV-02-c', 'unq_CSD-OZOMOI-01-c')","('C12H12N3O1', 'C13H7N2O2', 'C26H34N2O1')","(-1.0, -1.0, 0.0)","('N-N-O', 'N-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
442,False,,,C19H25N3O4P4Pd1S3,,non-planar tridentate,"('unq_CSD-PAKZIM-03-a', 'unq_CSD-PAWWEP-02-a', 'unq_CSD-OZUJEZ-01-c')","('C13H18N1O4', 'C6H7N2', 'P4S3')","(-1.0, -1.0, 0.0)","('N-O-O', 'N-N', 'P')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
443,False,,,C29H26B1O1P1Pd1,,haptic ligand,"('unq_CSD-PAKRAV-03-a', 'unq_CSD-PALSOL-02-a', 'unq_CSD-PARTEH-01-b')","('C27H19P1', 'H4B1', 'C2H3O1')","(0.0, -1.0, -1.0)","('C-C-P', 'H-H', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
444,False,,,C57H48F5N3O3P2Pd1,,clashing ligands,"('unq_CSD-PABSIY-03-a', 'unq_CSD-PARCET-02-a', 'unq_CSD-PAGGOX-01-a')","('C39H32O1P2', 'C12H16N3O2', 'C6F5')","(0.0, -1.0, -1.0)","('O-P-P', 'N-N', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
445,False,,,C24H38N6Pd1Si2,,clashing ligands,"('unq_CSD-PAKJUI-03-a', 'unq_CSD-PAWWEP-02-a', 'unq_CSD-OZUFIZ-01-a')","('C12H13N3', 'C6H7N2', 'C6H18N1Si2')","(0.0, -1.0, -1.0)","('N-N-N', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
446,True,98.0,ALOTOJOR,C38H37N4O4P1Pd1,45897f455d18f17a1da83453debae5b9,no optimization,"('unq_CSD-PECBEH-03-a', 'unq_CSD-PABYID-02-a', 'unq_CSD-OZODUD-01-c')","('C14H9N3O2', 'C20H20N1P1', 'C4H8O2')","(-2.0, 0.0, 0.0)","('N-O-O', 'N-P', 'O')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
447,False,,,C48H45As1Cl1N4O1P1Pd1S2,,clashing ligands,"('unq_CSD-PEDKAL-03-a', 'unq_CSD-PAGYUT-02-a', 'unq_CSD-PAYMUA-01-b')","('C8H6Cl1N3S1', 'C27H24As1P1', 'C13H15N1O1S1')","(-2.0, 0.0, 0.0)","('C-N-S', 'As-P', 'C')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
448,True,99.0,UDEHOGIG,C22H34N6Pd1,8bfa1cd8c6244a62cb9f51b1d4515823,no optimization,"('unq_CSD-PASSEH-03-a', 'unq_CSD-PAYROY-02-a', 'unq_CSD-PADDUU-01-a')","('C12H19N2', 'C8H9N3', 'C2H6N1')","(-1.0, 0.0, -1.0)","('C-N-N', 'N-N', 'N')",0,Octahedral_Pd(II),Pd,+2,"(3, 2, 1)","(1, 2, 3)",0,False,Generate Lowest Energy,0
